Variable,Transition,Shifting,Seasonality,Trend,Stationarity,Correlation
channel_56,0.008639591385052964,0.20133819951338205,0.9061726402382395,0.7098875485428819,2.9886630493435465e-19,0.8024527081774847
channel_57,0.0012556574664860654,0.25617776763990263,0.9187204477331393,0.7017648659428906,2.0104947325042315e-11,0.8024527081774847
channel_58,0.08000000000000002,-0.3157694647201946,0.9238460149747314,0.9817849308366865,0.289581151966109,0.8024527081774847
channel_59,0.003194482595767853,0.05636024939172746,0.9312951472376086,0.8078036398629876,2.381031166354689e-08,0.8024527081774847
channel_60,0.047619047619047616,-0.7415602189781022,0.8801343691255596,0.860505747228904,9.422605934155962e-18,0.8024527081774847
channel_61,0.008530053560801427,0.2643324209245743,0.9151349662627506,0.8337135761936182,9.606053351840679e-06,0.8024527081774847
channel_62,0.00425796136685982,-0.18438260340632606,0.9388824276956095,0.840517992026101,1.4594287750438343e-05,0.8024527081774847
channel_63,0.009009037092255224,0.23844282238442815,0.9648682868124687,0.866263836785382,0.0017184917151284768,0.8024527081774847
channel_64,0.01652892561983471,-0.1720650851581509,0.9383460704260158,0.9176006329200668,0.04925281079205041,0.8024527081774847
channel_65,0.003019319830174405,0.07230839416058399,0.9654536818825182,0.927579935502792,1.132057264488627e-08,0.8024527081774847
channel_66,0.004451254542024321,0.16309306569343063,0.9391034841215512,0.8063687213299751,2.4519076241085323e-14,0.8024527081774847
channel_67,0.0038875322874786416,0.27615571776155723,0.9384475843241373,0.8289722024803299,3.562709280298055e-07,0.8024527081774847
channel_68,0.0037484381507705117,0.26427539537712896,0.9345957766373905,0.8801752960276875,0.0003801347077774578,0.8024527081774847
channel_69,0.0059842318572385506,0.23133363746958646,0.9011516235464392,0.6439755636569998,2.6863726871818432e-30,0.8024527081774847
channel_70,0.0028935185185185184,-0.8889522506082725,0.9241550292607078,0.9227560988070418,3.452576678052347e-06,0.8024527081774847
channel_71,0.01972386587771203,0.06881082725060828,0.8715399981422939,0.942720847477563,1.3298942056250142e-09,0.8024527081774847
channel_72,0.000733384897858867,0.07002737226277378,0.9183733109849199,0.6823250003920227,1.9080902804934525e-10,0.8024527081774847
channel_73,0.0076165756817294095,-0.20460766423357668,0.9491635873393535,0.7898505018855784,1.6922160626311745e-07,0.8024527081774847
channel_74,0.008826370916038807,0.1129105839416058,0.9530822750778721,0.7762934226115501,2.5602990920695248e-08,0.8024527081774847
channel_75,0.008803692569277446,-0.2186929744525547,0.9571522809147641,0.8437622768919228,0.00012782814962289805,0.8024527081774847
channel_76,0.0070198419223797765,0.41153436739659366,0.9347749636523768,0.7408443587615214,5.42165714441826e-29,0.8024527081774847
channel_77,0.012607276432956577,-0.2574323296836983,0.9242965194258116,0.7785349510095995,6.91585358238993e-11,0.8024527081774847
channel_78,0.002857940181114795,0.07192822384428221,0.9160976953006565,0.7956521049297797,2.7784329711378617e-10,0.8024527081774847
channel_79,0.0010622412737883538,-0.035279805352798066,0.9102229887940019,0.7416003794558665,2.8799105437126135e-15,0.8024527081774847
channel_80,0.006290000599124147,0.3069685218978102,0.8560033648874684,0.563569160651665,1.5645928879191922e-14,0.8024527081774847
channel_81,0.006699539855181044,-0.17761557177615572,0.9136820222396766,0.7462001545114996,1.4225640549006758e-14,0.8024527081774847
channel_82,0.001751573162314935,0.26980687347931875,0.8595810816463982,0.6687928554992036,2.1738525210656013e-30,0.8024527081774847
channel_83,0.004707245437121756,-0.10825349756690994,0.9040417844634879,0.8021184217807621,3.6591704616469504e-15,0.8024527081774847
channel_84,0.013126297566046944,0.22916666666666674,0.7861675554769871,0.2426810188940678,8.864905394828868e-30,0.8024527081774847
channel_85,0.0020969229959994155,-0.062005778588807736,0.6671573661076202,0.3493719883805878,1.4363003372410206e-28,0.8024527081774847
channel_86,0.006802710270014988,-0.3403284671532847,0.951030289506228,0.8065430989698805,4.0353061389625625e-29,0.8024527081774847
channel_87,0.007301364880770283,-0.23817670316301698,0.9038685254766926,0.5735360188614076,0.0,0.8024527081774847
channel_88,0.005280302544068045,0.20831432481751833,0.9507693742940294,0.7661849289517277,0.0,0.8024527081774847
channel_89,0.007061234195266815,0.0252433090024331,0.9896119231896713,0.7648622920677381,4.074428508004995e-13,0.8024527081774847
channel_90,0.006411029816474601,0.08553832116788329,0.9873590708082367,0.8967919505481531,3.196313576152947e-13,0.8024527081774847
channel_91,0.006890352748096495,0.022487074209245783,0.9883011137497022,0.9459839436423407,0.00010238641115998847,0.8024527081774847
channel_92,0.007071034609940071,-0.009808394160583989,0.9898398778557006,0.9348696781584088,3.26890797959495e-05,0.8024527081774847
channel_93,0.010072396593849845,0.1500532238442822,0.9259653336742402,0.555627053457665,5.827446350571886e-09,0.8024527081774847
channel_94,0.006523659822924624,0.006995133819951427,0.993769572206285,0.8534183041480108,1.6978173570306848e-12,0.8024527081774847
channel_95,0.005721009777106217,-0.48215100364963503,0.9936547576441891,0.9486094675028619,6.340338327998402e-06,0.8024527081774847
channel_96,0.006171781621161923,0.02885492700729919,0.9778524945331817,0.8750974816880053,5.203865876486335e-05,0.8024527081774847
channel_97,0.010546226285438248,-0.006481903892944008,0.9263961858979649,0.7804114932693679,1.3555893718263701e-18,0.8024527081774847
channel_98,0.020833333333333332,0.14921684914841848,0.9645907449842851,0.9691663027571844,0.01951952351275011,0.8024527081774847
channel_99,0.003466358082608786,0.0925334549878345,0.8507309008192203,0.7621198577042049,7.799436656198662e-21,0.8024527081774847
channel_100,0.005373922299194995,0.02817062043795615,0.9177628795220532,0.5766828149154187,0.0,0.8024527081774847
channel_101,0.0062173594532568275,0.13250836374695862,0.9635127991275272,0.5118017665747885,3.4871889032926196e-30,0.8024527081774847
channel_102,0.007693980505679242,0.09298965936739667,0.9718627424028647,0.7036372195733802,1.1022659242829191e-26,0.8024527081774847
channel_103,0.006296943543495078,0.0806341240875913,0.9678355586869498,0.8300880322006432,3.2413512472233306e-13,0.8024527081774847
channel_104,0.000703705394602407,-0.0745133819951338,0.9255008501192132,0.6152511417271039,0.0,0.8024527081774847
channel_105,0.037037037037037035,-0.3656858272506083,0.7087596573994965,0.9640107343156633,0.00018329730084149995,0.8024527081774847
channel_106,0.012784891568767057,-0.02744829683698302,0.9005834722425721,0.2850364092862252,0.0,0.8024527081774847
channel_107,0.023558721773405282,-0.9522886253041363,0.7667129245693524,0.46004116072359136,5.131305023445183e-30,0.8024527081774847
channel_108,0.011594057790435503,-0.06326034063260344,0.8554457555297308,0.19544184269143394,0.0,0.8024527081774847
channel_109,0.0017669676848480894,0.10899482968369822,0.98258006087617,0.6834491456441929,3.2780015361641e-25,0.8024527081774847
channel_110,0.004026959505026951,0.1713997871046229,0.9846137382431976,0.6126542927365926,1.0328926615040478e-26,0.8024527081774847
channel_111,0.0038974950305403354,0.028778892944038903,0.9681473494099607,0.741386232839753,2.9099765981005622e-18,0.8024527081774847
channel_112,0.005102040816326529,0.2607588199513382,0.90873744433701,0.9450719523321511,0.0004285550986973163,0.8024527081774847
channel_113,0.0005859079452741354,-0.5087249087591241,0.9024744692647819,0.8352723636931485,4.4988726104769533e-14,0.8024527081774847
channel_114,0.00706510694507951,-0.0660355839416058,0.6736160889024831,0.8118556298905899,1.930921494574745e-27,0.8024527081774847
channel_115,0.020833333333333336,0.09812195863746953,0.7733782046080773,0.9842437322300226,0.20319505544836547,0.8024527081774847
channel_116,0.01183431952662722,0.08603254257907544,0.8505131374782673,0.9939412000439849,0.03424877101678126,0.8024527081774847
channel_117,0.013333333333333336,0.48988746958637475,0.8191527051879617,0.9812751154221654,0.00206989969881052,0.8024527081774847
channel_118,0.02203856749311295,-0.5574057177615572,0.7706669565741422,0.8921393218767055,3.479875666791163e-10,0.8024527081774847
channel_119,0.013333333333333334,0.6728634428223845,0.6165345140003651,0.9504409556174779,2.743783670132446e-15,0.8024527081774847
channel_120,0.04683195592286501,-0.5860705596107056,0.8321788313995108,0.9219645315924749,2.7588851960548874e-07,0.8024527081774847
channel_121,0.005208333333333334,-0.6195635644768857,0.8652084980009671,0.8514977858312819,9.560053260750397e-22,0.8024527081774847
channel_122,0.03401360544217687,-0.5147886253041363,0.6291984722596025,0.7504419194383287,5.363179373514816e-07,0.8024527081774847
channel_123,0.16666666666666669,-0.6680352798053528,0.6824305609058303,0.956924430360359,0.0006953702991874276,0.8024527081774847
channel_124,0.0046217629154269285,0.15841697080291972,0.9705548027626172,0.8388838170129225,3.339696006914114e-30,0.8024527081774847
channel_125,0.0058755180514348014,0.04219890510948909,0.9696990381044802,0.8140741938085931,0.0,0.8024527081774847
channel_126,0.013888888888888888,0.03672445255474455,0.588507168586144,0.9166650343572297,1.481975456660742e-05,0.8024527081774847
channel_127,0.005740124677464717,-0.04520225060827254,0.9367263588803191,0.4051434688370894,0.0,0.8024527081774847
channel_128,0.008843016956696183,0.2603216240875912,0.889237949894502,0.8121053207281136,4.984723615750367e-25,0.8024527081774847
channel_129,0.0748299319727891,0.7096639294403893,0.8949861070511801,0.9053236778754337,1.164950869141309e-22,0.8024527081774847
channel_130,0.0006958339696068534,0.016841545012165504,0.9253390183910722,0.49405417373570815,0.0,0.8024527081774847
channel_131,0.00029160880777623474,-0.19018020072992703,0.8820731743590157,0.5686532946149554,0.0,0.8024527081774847
channel_132,0.006365740740740741,-0.5144654805352797,0.8463399772179016,0.844450627847259,1.2831141558726495e-12,0.8024527081774847
channel_133,0.0011319109143604704,-0.03651535888077856,0.9649063901606286,0.6446137899224653,0.0,0.8024527081774847
channel_134,0.0013281151369776542,0.4845650851581508,0.8673917791128489,0.6687187604966796,0.0,0.8024527081774847
channel_135,0.006201118033819608,-0.2529463199513382,0.9555955926681317,0.7515644762429653,2.785756442513105e-28,0.8024527081774847
channel_136,0.017653088861102274,0.03942366180048662,0.9768086923562586,0.8096617220964126,1.1363570248460091e-11,0.8024527081774847
channel_137,0.0020763787632326293,-0.22751292579075427,0.9788882161770551,0.6732019730608041,5.063726139270592e-16,0.8024527081774847
channel_138,0.002194938654953777,0.14750608272506072,0.9754993448186071,0.7778802473302684,1.364556203521224e-13,0.8024527081774847
channel_139,0.004760474677298912,-0.4856295620437956,0.970923744402016,0.8210341980737004,6.066515244171338e-10,0.8024527081774847
channel_140,0.006121173696716651,0.013477037712895323,0.9703878082628952,0.741542136649023,7.419026503726085e-19,0.8024527081774847
channel_141,0.005224353100014035,0.14505398418491489,0.9731537834613023,0.8808079495474781,1.7644693829452853e-09,0.8024527081774847
channel_142,0.0056967567027220375,-0.008610857664233529,0.9772391454693472,0.7755493046567455,1.2485131283062448e-18,0.8024527081774847
channel_143,0.003083800842632569,0.06820255474452552,0.9782381177830645,0.8481492619277377,1.1698767932721733e-08,0.8024527081774847
channel_144,0.005250542641875822,-0.2234641119221411,0.9379613888835705,0.7878879263266827,2.1271483049979492e-21,0.8024527081774847
channel_145,0.004424332261734739,-0.4039689781021898,0.9773271934555658,0.8718523179980843,7.79953847925285e-06,0.8024527081774847
channel_146,0.002492345103638223,-0.1538929440389294,0.9767900054614534,0.700860579690876,2.1985634262255808e-21,0.8024527081774847
channel_147,0.0625,0.28020453163017034,0.9656888071664128,0.9924228101533056,0.3825766387977524,0.8024527081774847
channel_148,0.007566538467391573,0.342419403892944,0.9780015315893973,0.9711797818881525,0.033178502825952576,0.8024527081774847
channel_149,0.004067998630397952,0.003421532846715314,0.974009870757456,0.8819957137591554,2.1675466553353886e-10,0.8024527081774847
channel_150,0.011166192738017989,-0.48266423357664234,0.9703986413104017,0.9322741789254654,7.619803229396002e-08,0.8024527081774847
channel_151,0.006017667148492836,0.08567138077858882,0.9752890307875512,0.9005298127733908,9.697688744739249e-08,0.8024527081774847
channel_152,0.005467497845738972,0.013838199513382055,0.9692832969950445,0.8564117930247572,2.375457704800886e-10,0.8024527081774847
channel_153,0.0038084901888609446,-0.5461146593673967,0.9739021569769091,0.9407630115243921,0.00019550456359582663,0.8024527081774847
channel_154,0.009320670383035193,0.0011975364963503488,0.9743239128058674,0.9461131109674389,0.000367002894493883,0.8024527081774847
channel_155,0.011289860556276768,-0.09397810218978098,0.962965373825513,0.7166603878344633,7.722180849644049e-19,0.8024527081774847
channel_156,0.005591478995219923,-0.11705444038929441,0.9730227766145041,0.8909067582817121,4.6705938474136885e-08,0.8024527081774847
channel_157,0.004901340878566322,0.059838807785888015,0.976152211552096,0.7689895257422832,2.1684448704754698e-14,0.8024527081774847
channel_158,0.005348192556752725,0.07379105839416056,0.9722551343459993,0.8643088823333179,7.250281672070021e-12,0.8024527081774847
channel_159,0.013956730528795034,0.03681949513381988,0.9831103967799681,0.9488162911825544,0.00020328189593734328,0.8024527081774847
channel_160,0.005443055847698439,-0.013229927007299302,0.9856868651552076,0.9184166824678348,8.97614493891506e-08,0.8024527081774847
channel_161,0.0033978628058606106,0.07033150851581516,0.9671417981553179,0.868501758423739,2.5209767514347565e-07,0.8024527081774847
channel_162,0.005090689613145045,0.026022658150851585,0.9757994956689748,0.8741561306549007,5.07861990473335e-12,0.8024527081774847
channel_163,0.0025330689596817697,0.08006386861313874,0.9825915857661214,0.8887649147129678,5.709244526350871e-11,0.8024527081774847
channel_164,0.007371139838055115,0.021099452554744547,0.9666921552084223,0.8996573603356325,1.9409244920284835e-05,0.8024527081774847
channel_165,0.003018952797589768,0.028436739659367438,0.9708812261891381,0.7894676044922866,1.6473590875541333e-17,0.8024527081774847
channel_166,0.007378177244254224,0.055105687347931864,0.9719545797134106,0.8437500295177567,6.388910585424263e-12,0.8024527081774847
channel_167,0.0041252188828155446,0.09044251824817517,0.974892179718693,0.8662215496535464,1.6868160282584303e-13,0.8024527081774847
channel_168,0.00542987842266789,0.04700805961070553,0.981457094665004,0.9222275250056223,6.399561034893562e-07,0.8024527081774847
channel_169,0.005722237780872505,0.05373707420924578,0.9795232484560047,0.8846916519122905,2.3141780288774522e-10,0.8024527081774847
channel_170,0.004133814909179558,-0.4947726581508516,0.9751837667816854,0.8698282350355524,1.561984656313202e-09,0.8024527081774847
channel_171,0.005966563299449639,0.06326034063260333,0.9731394806322571,0.8641525117613028,2.8161749671835178e-12,0.8024527081774847
channel_172,0.005708115737560197,-0.013248935523114347,0.9800239550103929,0.8452014551754227,4.0053939438251435e-11,0.8024527081774847
channel_173,0.0061383185185305885,0.004676094890510907,0.9651361337719746,0.8787050402988181,7.562546246139858e-08,0.8024527081774847
channel_174,0.008127448465345983,0.02828467153284664,0.9783871951172433,0.9216517814691285,1.390708298740044e-06,0.8024527081774847
channel_175,0.006222507622892419,-0.3584245742092458,0.9801991532793339,0.8904378725775086,1.0614651649637803e-07,0.8024527081774847
channel_176,0.008348323835078433,0.0216316909975669,0.9899862565728232,0.960869643325872,0.003912721390305626,0.8024527081774847
channel_177,0.00314463425997789,0.06288017031630178,0.983071605308335,0.9401236763600694,0.0004681996110784292,0.8024527081774847
channel_178,0.0035894313934014687,0.008287712895377108,0.9816546312309699,0.9015049194374859,8.610980354638766e-09,0.8024527081774847
channel_179,0.02239341017200233,0.1335918491484186,0.9726841258880361,0.9335448111038899,6.729442574686225e-05,0.8024527081774847
channel_180,0.005244686008528912,-0.0012925790754257926,0.9810673334899234,0.8665225263780049,1.2707968870806602e-11,0.8024527081774847
channel_181,0.004466887315328011,0.0157010340632604,0.9842140019853208,0.9198398330324821,5.036765409326864e-06,0.8024527081774847
channel_182,0.005044757549194479,-0.009808394160583989,0.9851418301889072,0.9215910600596967,1.8215321617302436e-05,0.8024527081774847
channel_183,0.08333333333333334,-0.7436891727493917,0.9769774008407326,0.9979240278344637,0.38348815129576985,0.8024527081774847
channel_184,0.005660766746186995,-0.20525395377128952,0.9786129809437474,0.9268782390227088,0.0011683010906404737,0.8024527081774847
channel_185,0.012742406952841638,0.18280489659367394,0.9634512620864568,0.9082500870503833,7.368861037569948e-07,0.8024527081774847
channel_186,0.004558397211373477,-0.4711830900243309,0.9846675480502793,0.9010506942320369,1.0351163549985928e-07,0.8024527081774847
channel_187,0.01098031375354536,0.042769160583941535,0.9885807533866127,0.9316626747587154,6.208435918720157e-05,0.8024527081774847
channel_188,0.007597706532935168,0.021365571776155612,0.9848176782590542,0.8909283008778409,1.0311909760024831e-11,0.8024527081774847
channel_189,0.007714154351619091,0.07227037712895368,0.9600997593648053,0.8726783834795226,1.9051916565645747e-07,0.8024527081774847
channel_190,0.011055824182047815,0.040602189781021925,0.9764519892044627,0.7859311294081892,2.61210057930625e-13,0.8024527081774847
channel_191,0.00922580337246202,-0.5170316301703163,0.9830135030395127,0.8148569152145775,3.036793066070722e-12,0.8024527081774847
channel_192,0.006381911957939359,-0.5552007299270073,0.9849273725067607,0.9112865103836628,9.814814158803742e-06,0.8024527081774847
channel_193,0.007774704383479884,-0.018856447688564426,0.9690119757092226,0.8201202941799846,2.769509160883906e-10,0.8024527081774847
channel_194,0.009206280940782498,-0.2979394768856448,0.9684063476077803,0.8092804289445061,4.712141780812234e-12,0.8024527081774847
channel_195,0.006971660766698956,0.01779197080291972,0.9665014095741905,0.8821386393442265,1.1022036793511909e-08,0.8024527081774847
channel_196,0.006091866914525058,-0.05444038929440387,0.9682036906607859,0.7652157645146188,1.946071265699661e-16,0.8024527081774847
channel_197,0.021318652339851005,-0.1371274330900243,0.9617848039858099,0.8019734126497576,1.6809835869250988e-12,0.8024527081774847
channel_198,0.007347831381952694,0.006196776155717787,0.9671709854225204,0.880998878089655,2.384006111139594e-08,0.8024527081774847
channel_199,0.011430259056604525,0.07285964111922139,0.9783633490925262,0.8504828720153066,2.2227675338158587e-12,0.8024527081774847
channel_200,0.007874456074033703,0.0865267639902676,0.9793056928920822,0.9040888379180707,8.229323963828053e-10,0.8024527081774847
channel_201,0.00538715806087531,-0.35779729318734793,0.9562755227611797,0.8212144440514983,1.9246845939885355e-10,0.8024527081774847
channel_202,0.003163998934753963,-0.042807177615571734,0.975773129400802,0.8244091350903785,8.338809652604469e-08,0.8024527081774847
channel_203,0.009975523287237614,0.017639902676398922,0.9753947206881902,0.8756012799642314,3.163876229647718e-07,0.8024527081774847
channel_204,0.011351787885726883,0.08238290754257904,0.9635449327680463,0.8386947615971515,6.764387017352567e-11,0.8024527081774847
channel_205,0.014349578240925696,0.07063564476885653,0.9764693002318976,0.8495371019493316,4.9287107992745235e-11,0.8024527081774847
channel_206,0.0064494049341710874,-0.008059610705596132,0.9672259499777965,0.823435013834713,1.4086131859347341e-10,0.8024527081774847
channel_207,0.01772591290192663,-0.36005930656934304,0.9793390141663367,0.7867798951574123,2.1576509103896493e-12,0.8024527081774847
channel_208,0.006608837292235926,0.07633819951338205,0.9669439730921848,0.9487721826513682,0.0007533714499068576,0.8024527081774847
channel_209,0.00704843461754897,-0.01526383819951338,0.9827252482449121,0.8620408869703947,3.559517973003269e-12,0.8024527081774847
channel_210,0.009483505077130062,0.0016347323600973684,0.9782425544807378,0.816945409663106,1.412878125508149e-11,0.8024527081774847
channel_211,0.009906495306298028,0.015853102189781088,0.9854495871932967,0.8738880240571552,5.729822016231905e-11,0.8024527081774847
channel_212,0.005627398105383835,0.024863138686131325,0.9767288494724087,0.8318303940316267,1.6506004486306024e-26,0.8024527081774847
channel_213,0.007765588817060902,0.04767335766423364,0.9815486711435871,0.8095320211329853,2.7726942912791924e-12,0.8024527081774847
channel_214,0.008866921257570028,-0.36378497566909973,0.9825884842773887,0.7890016264632378,6.98868909611994e-17,0.8024527081774847
channel_215,0.007069192604290639,-0.13739355231143552,0.9822102235874445,0.8611981119775537,2.1946109072484166e-07,0.8024527081774847
channel_216,0.010539375587552672,0.05193126520681268,0.9798611219358738,0.7812889226334045,1.8588591404905798e-17,0.8024527081774847
channel_217,0.023794232376427228,-0.5223920316301703,0.9628584487458672,0.8917211262873047,1.3090626083216726e-05,0.8024527081774847
channel_218,0.007019600144498259,-0.5715480535279805,0.9839236218604905,0.9262337431538542,0.00013584222938926104,0.8024527081774847
channel_219,0.002919780753308744,0.0025851581508515853,0.9649705519083726,0.7224517422406357,1.7717246541202013e-19,0.8024527081774847
channel_220,0.0069362848120470555,-0.5131919099756691,0.96938273089153,0.8933812185384997,2.0605077535583558e-08,0.8024527081774847
channel_221,0.007603492319910944,-0.09146897810218979,0.9757887891033115,0.7762750464638708,3.742748619835628e-18,0.8024527081774847
channel_222,0.017472130576194674,0.022924270072992803,0.9810533242984996,0.8245203672980733,9.25855442525912e-16,0.8024527081774847
channel_223,0.02197831981282226,-0.38404805352798055,0.9764517626765513,0.8446764784608354,3.98777767111071e-09,0.8024527081774847
channel_224,0.02217107708456821,0.001482664233576625,0.9730180572075398,0.7854981242953362,7.127326642772163e-13,0.8024527081774847
channel_225,0.007681494174527248,-0.3871844586374696,0.9727769766128294,0.8667528063861399,5.179790033750987e-14,0.8024527081774847
channel_226,0.007372769304591149,-0.6556227189781022,0.9748051776675265,0.9052459552935834,2.320886747559193e-09,0.8024527081774847
channel_227,0.017744964795380323,-0.13929440389294406,0.9765345580555288,0.858867886391806,1.541706132863085e-10,0.8024527081774847
