Variable,Transition,Shifting,Seasonality,Trend,Stationarity,Correlation
channel_400259,0.004947089947089946,0.05371670888019031,0.5891542273381157,0.051865456449780245,0.0,0.8424549153995614
channel_400269,0.0004908574892556564,-0.09991173535958242,0.48176944851588455,0.05046969017954184,0.0,0.8424549153995614
channel_400275,0.0031872593149405958,-0.07663673344078592,0.5295723796176799,0.16831131244105613,0.0,0.8424549153995614
channel_400279,0.02025462962962963,-0.09158415841584155,0.6814770900947988,0.25189673226379417,0.0,0.8424549153995614
channel_400281,0.0016073704855908814,-0.15663136081049966,0.6167464213989812,0.24078987525098006,0.0,0.8424549153995614
channel_400293,0.00939646201873049,0.02168240079821926,0.7162856846282337,0.2850525806208275,0.0,0.8424549153995614
channel_400297,0.0038268659381649897,0.005353442320976232,0.8439291106747032,0.4567238085509696,0.0,0.8424549153995614
channel_400299,0.002581414183518072,-0.32325965154655,0.41242571932013317,0.14796088365602433,0.0,0.8424549153995614
channel_400331,0.00427614464099896,0.01602195103231252,0.6127506516723915,0.08378755676160088,0.0,0.8424549153995614
channel_400337,0.0035337600575329874,-0.02861885025711869,0.6314830554621544,0.053776483084353455,0.0,0.8424549153995614
channel_400344,0.0014214793617759274,0.10178256197712798,0.6507533229807287,0.23899806042791183,0.0,0.8424549153995614
channel_400354,0.001508714161796932,0.005449382147517001,0.602227865579311,0.0624817052600829,0.0,0.8424549153995614
channel_400373,0.00590919370843161,0.11071455982807588,0.843723597873177,0.08819190756585538,0.0,0.8424549153995614
channel_400395,0.0065977500864993115,0.006485532274157713,0.7341372277722464,0.27680340186485053,0.0,0.8424549153995614
channel_400401,0.00934305830646677,0.589454294266636,0.5734342034685094,0.19036413169627886,0.0,0.8424549153995614
channel_400415,0.003979924573743845,-0.0008922403868293904,0.5917010235871716,0.06107421078416908,0.0,0.8424549153995614
channel_400419,0.0027136036950075352,0.02657533195179973,0.6188302394960299,0.03947851769235511,0.0,0.8424549153995614
channel_400430,0.005008098651417935,0.09701435259805047,0.641332239121839,0.07513160340062586,0.0,0.8424549153995614
channel_400436,0.005073418892357498,0.006485532274157713,0.688630542909938,0.26878296002727453,0.0,0.8424549153995614
channel_400437,0.000559270087504401,-0.028973827615319636,0.4885649377370539,0.04569902336140563,0.0,0.8424549153995614
channel_400441,0.0010493850859344006,0.0027630670043748973,0.4936727057430157,0.13553472106743492,0.0,0.8424549153995614
channel_400450,0.0012913595492993596,0.08272891242612634,0.604528769265394,0.10150373516144662,0.0,0.8424549153995614
channel_400458,0.0010525854129204855,-0.1551155115511551,0.4210365741107489,0.5206154470726283,0.0,0.8424549153995614
channel_400462,0.004308429349309384,-0.014813109217898579,0.5711371564780504,0.0777276408165779,0.0,0.8424549153995614
channel_400465,0.0025108802324298046,0.0077903139151125345,0.5910939805638087,0.07866822736726276,0.0,0.8424549153995614
channel_400480,0.002624128668200369,0.008164479238621514,0.6416390820213144,0.025126748116441333,0.0,0.8424549153995614
channel_400486,0.0026905911027892563,-0.0018804206001995505,0.5342492600440016,0.06354367763616386,0.0,0.8424549153995614
channel_400500,0.0026335414498785993,0.0022258039757463433,0.5981848013461786,0.12066217839502558,0.0,0.8424549153995614
channel_400508,0.0038377871425497143,-0.12692839051346994,0.7559318203449812,0.30355110431436083,0.0,0.8424549153995614
channel_400509,0.003158980890499834,-0.05351523524445467,0.603304690994302,0.10281448485130074,0.0,0.8424549153995614
channel_400515,0.0016086559493724648,0.022373167549313067,0.6687839675594647,0.07605541004367344,0.0,0.8424549153995614
channel_400520,0.043333333333333335,-0.5593195947501727,0.5185814490508995,0.42186323934439685,3.024863363989483e-30,0.8424549153995614
channel_400529,0.011773851260062473,-0.013258884027937679,0.6188297935189334,0.06485456078897356,0.0,0.8424549153995614
channel_400546,0.0011253715184919115,-0.17274925166935295,0.5974812578923341,0.19043877293533207,0.0,0.8424549153995614
channel_400561,0.005697102731287205,0.004892931153580471,0.6091663383976107,0.06385024342145029,0.0,0.8424549153995614
channel_400564,0.01594650205761317,0.34817522449919414,0.6685819337668182,0.38858815044155826,0.0,0.8424549153995614
channel_400568,0.0070707679600456085,-0.065402179752859,0.8250592923390937,0.16268052393209176,0.0,0.8424549153995614
channel_400582,0.0014822525607467696,0.008135697290659216,0.5758637803231275,0.09453519331381943,0.0,0.8424549153995614
channel_400583,0.007406152104263297,0.17081126717322892,0.7002106384437431,0.24579240148278014,0.0,0.8424549153995614
channel_400587,0.005838624988822332,0.009459666896922236,0.9177524427453323,0.023249837261187123,0.0,0.8424549153995614
channel_400638,0.0006984410135889249,0.034077826387289956,0.5777805351562313,0.12553543103266884,0.0,0.8424549153995614
channel_400644,0.00826993486722935,0.011848568577788043,0.7878238109345781,0.049183098432243,0.0,0.8424549153995614
channel_400649,0.005571423408205501,-0.10983191342390053,0.6243665470450956,0.054270595508612685,0.0,0.8424549153995614
channel_400650,0.012003693444136656,0.004681863535190622,0.48202073580272087,0.5601185880759387,6.569033637335149e-29,0.8424549153995614
channel_400655,0.0036090058143648522,0.035593675646634515,0.6155131334893642,0.13641677929145657,0.0,0.8424549153995614
channel_400665,0.002958086460390609,0.009910584081664009,0.7299927888150948,0.23839570126566467,0.0,0.8424549153995614
channel_400666,0.005867369060006938,0.20417913884411698,0.57833441209196,0.08955627862206439,0.0,0.8424549153995614
channel_400669,0.005489236135386605,0.008596208458055199,0.6033957222602606,0.06548482570237601,0.0,0.8424549153995614
channel_400674,0.004384009784815117,-0.06348338322204317,0.596455186723371,0.09154866701365028,0.0,0.8424549153995614
channel_400678,0.00044832341661428087,-0.19389438943894388,0.5059241577863216,0.09541188560914848,0.0,0.8424549153995614
channel_400688,0.001221359675857865,0.0362940363803822,0.601253884980294,0.19976268561881105,0.0,0.8424549153995614
channel_400689,0.002276981373265157,-0.0524023332565815,0.5771575142783594,0.07770158834486585,0.0,0.8424549153995614
channel_400691,0.0015535789856632688,-0.06832834446235325,0.7552880715838346,0.2018772699028878,0.0,0.8424549153995614
channel_400701,0.008096611538232006,-0.06683168316831684,0.7368969354942912,0.28843771732715995,0.0,0.8424549153995614
channel_400710,0.012107980968995834,0.5139880267096477,0.6023945099129795,0.2340132970253287,0.0,0.8424549153995614
channel_400714,0.005439781576329666,-0.017000537263028637,0.6144105668907398,0.11345150272095139,0.0,0.8424549153995614
channel_400715,0.007226399531044332,0.011282523601197303,0.7263170193451883,0.2396017864938973,0.0,0.8424549153995614
channel_400716,0.0021020833333333334,0.2726417990636274,0.6127939296776603,0.2506395429177859,0.0,0.8424549153995614
channel_400718,0.0015628597618458032,-0.3605994320362269,0.5992275377298613,0.07980030640744706,0.0,0.8424549153995614
channel_400724,0.0014675597903968478,0.0486606800214906,0.6490181565115224,0.15268344154722113,0.0,0.8424549153995614
channel_400744,0.003612339660812673,-0.005305472407705902,0.597577000488535,0.07634738350521308,0.0,0.8424549153995614
channel_400751,0.0040639684184677885,0.01583007137923098,0.5923299775478257,0.09768818242969635,0.0,0.8424549153995614
channel_400761,0.0009152152574872171,0.00226417990636274,0.625545664312418,0.056873114503641076,0.0,0.8424549153995614
channel_400773,0.004116185460084488,-0.007867065776345106,0.6457810591023492,0.05475913403458488,0.0,0.8424549153995614
channel_400791,0.013113536190987525,-0.08504106224575947,0.5991846098702697,0.12905389179515192,0.0,0.8424549153995614
channel_400793,0.0009271042579741907,-0.005449382147517112,0.6081180453899381,0.05165441973874707,0.0,0.8424549153995614
channel_400795,0.0058488856973261125,0.0017652928083506936,0.8054165997134419,0.04033717751883892,0.0,0.8424549153995614
channel_400800,0.0042412820337229115,0.006504720239465911,0.5342151545534626,0.039025990252689824,0.0,0.8424549153995614
channel_400805,0.002422301106370094,-0.0012568117276843815,0.9091492633568585,2.0300185225696765e-05,0.0,0.8424549153995614
channel_400823,0.005366709060777739,0.21908818788855633,0.7831090680155226,0.3215733139289646,0.0,0.8424549153995614
channel_400824,0.006763902372542964,-0.059636196177757284,0.7681015937343079,0.3004339564644338,0.0,0.8424549153995614
channel_400829,0.0028805148137210743,0.0035977434952798593,0.6381309424159365,0.05334208392723405,0.0,0.8424549153995614
channel_400833,0.0059171597633136085,-0.4267595364187582,0.5592651353640967,0.46667383514863503,0.0,0.8424549153995614
channel_400838,0.004794133560610776,0.08853327193184435,0.6054871173836287,0.17734771980261754,0.0,0.8424549153995614
channel_400843,0.004976297837900336,-0.0006715787857856093,0.5320747070167597,0.12483095182216386,0.0,0.8424549153995614
channel_400864,0.007199312547512365,0.024627753473021707,0.5638159837063216,0.07264291155833902,0.0,0.8424549153995614
channel_400870,0.0014530709585586037,-0.06316678179445856,0.5586955458352161,0.06997967318077802,0.0,0.8424549153995614
channel_400874,0.0022901250626276644,-0.015235244454678054,0.884223114701402,0.09952627679613968,0.0,0.8424549153995614
channel_400896,0.004892472168274913,-0.0013623455368793058,0.9121511745093374,0.06184898922111115,0.0,0.8424549153995614
channel_400905,0.0030968318944178995,0.019859544093944304,0.534791297277359,0.06471483422891466,0.0,0.8424549153995614
channel_400908,0.004117761032436344,0.10424821551922636,0.759726211931291,0.25088999801088974,0.0,0.8424549153995614
channel_400912,0.004254899211810808,0.011033080052191169,0.5848052022517156,0.061622044206946835,0.0,0.8424549153995614
channel_400917,0.015306122448979591,-0.1472292578095019,0.6552448838292135,0.2496567805507074,2.114320622992129e-30,0.8424549153995614
channel_400923,0.003774369505442268,0.00603461508941594,0.8587829398717598,0.04612533085559967,0.0,0.8424549153995614
channel_400935,0.002240841142201776,-0.02805280528052806,0.6123757064902795,0.05970530063616475,0.0,0.8424549153995614
channel_400952,0.009264583333333333,-0.004739427431115162,0.6980908049165061,0.45932121009985316,0.0,0.8424549153995614
channel_400953,0.006022039259550416,-0.15400260956328193,0.5989018951891931,0.12288107346305488,0.0,0.8424549153995614
channel_400954,0.0011718599452730564,0.10292424591296334,0.6684783595152424,0.18883744195150398,0.0,0.8424549153995614
channel_400965,0.004447909632919134,0.015484688003684077,0.6712096766446425,0.24388380044995805,0.0,0.8424549153995614
channel_400966,0.000717883396016074,-0.020243303400107437,0.5569372014047249,0.04588004299206583,0.0,0.8424549153995614
channel_400971,0.0004450777676501558,0.09638114974288126,0.7117803083443597,0.2785247849673711,0.0,0.8424549153995614
channel_400972,0.0037428170196280993,-0.13818213216670505,0.7205801684891742,0.3355312548215985,0.0,0.8424549153995614
channel_400974,0.005016922865792663,-0.06321475170772894,0.6460358116988936,0.07479231750995086,0.0,0.8424549153995614
channel_400996,0.0028413758843531703,0.004240540333103171,0.7690883238881951,0.22552274768530112,0.0,0.8424549153995614
channel_400997,0.005361673335157936,0.01527362038529434,0.6371006212697417,0.20154983035840723,0.0,0.8424549153995614
channel_401015,0.0027368370813832437,0.004202164402486774,0.6200990315178433,0.06590402423020936,0.0,0.8424549153995614
channel_401130,0.011496598639455782,-0.46580704582086113,0.47636505929452555,0.17684043514835712,0.0,0.8424549153995614
channel_401155,0.010541006623968563,-0.45840049121191184,0.6691184682900704,0.4367823284803465,0.0,0.8424549153995614
channel_401164,0.006840037675467844,0.0060633970373781265,0.6491797448193017,0.060956204946978176,0.0,0.8424549153995614
channel_401168,0.006869537998189554,-0.030451300944047854,0.7501058470072955,0.22955736292049067,0.0,0.8424549153995614
channel_401211,0.0018492139075413222,-0.11829380612479856,0.6080440823145123,0.05971288250776696,0.0,0.8424549153995614
channel_401225,0.0043661964767765,-0.06041330877273776,0.6447323481836296,0.058204260424463805,0.0,0.8424549153995614
channel_401328,0.005297455654227142,-0.0049313070841967566,0.6642571969663807,0.07527323118767082,0.0,0.8424549153995614
channel_401352,8.28612170963888e-05,-0.010678102693990332,0.4470380098012403,0.03605685653277657,0.0,0.8424549153995614
channel_401389,0.005345596232684331,0.007895847724307292,0.6755703749967259,0.2607906735527783,0.0,0.8424549153995614
channel_401392,0.0025246899829212154,-0.00042213523677947506,0.8244912603984413,1.1988602298451667e-05,0.0,0.8424549153995614
channel_401401,0.009009484569028487,0.008826464041753024,0.6252611471848686,0.0436869667452896,0.0,0.8424549153995614
channel_401404,0.016204955631672777,0.3562053879806586,0.7070093890247146,0.4960116276143427,0.0,0.8424549153995614
channel_401441,0.0020470066408703816,-0.1616394197559291,0.5849652378166696,0.06469121105297415,0.0,0.8424549153995614
channel_401458,0.06770833333333333,0.3301769130401412,0.49305611541091177,0.6503084756672803,2.446696680080685e-25,0.8424549153995614
channel_401465,0.0018860561914672207,-0.06203469184127719,0.5586244369244424,0.09519005388619939,0.0,0.8424549153995614
channel_401490,0.0004385394227664612,0.01055338091948732,0.5383052136557561,0.06366613106623586,0.0,0.8424549153995614
channel_401496,0.0020553676725633026,-0.0630132780719932,0.49116858708803013,0.08185516574256879,0.0,0.8424549153995614
channel_401508,0.0035707029055661137,-0.007963005602885875,0.6462555182935088,0.2716420843227204,0.0,0.8424549153995614
channel_401535,0.005767354136230826,-0.002292961854324982,0.5485668935601187,0.0621032135813997,0.0,0.8424549153995614
channel_401542,0.0022146593486618614,0.027822549696830068,0.5827778222940635,0.027132396761175404,0.0,0.8424549153995614
channel_401556,0.0028165105792577177,-0.22484457748100395,0.6316428968996435,0.2821439907826351,0.0,0.8424549153995614
channel_401561,0.000268961807423346,-0.19790467418834906,0.5594022482048677,0.15999041420480908,0.0,0.8424549153995614
channel_401568,0.005466849426200314,0.01772967994473862,0.5594232829314887,0.05307324651565404,0.0,0.8424549153995614
channel_401598,0.0015244547257786982,-0.20224115434799295,0.6079989562963184,0.06158349442855271,0.0,0.8424549153995614
channel_401607,0.002196621774092535,0.008442704735589945,0.7628647862656626,0.08183030007231618,0.0,0.8424549153995614
channel_401612,0.006005029483177245,0.0037224652697827043,0.48284543193461116,0.13152520728884154,0.0,0.8424549153995614
channel_401656,0.0047268042856694,0.4811957939980045,0.7310084924802376,0.2497023139204393,0.0,0.8424549153995614
channel_401809,0.0019244614611878767,0.2363669506485533,0.540156857008061,0.13130928263128894,0.0,0.8424549153995614
channel_401810,0.004213562934734938,-0.4010284749405173,0.7227287114675182,0.18070815205403268,0.0,0.8424549153995614
channel_401811,0.0031010335803985205,0.04702970297029707,0.5874683115272904,0.05786356055731723,0.0,0.8424549153995614
channel_401812,0.004203793672900249,-0.03584311919564054,0.7174907137458368,0.06420552231102572,0.0,0.8424549153995614
channel_401817,0.006814844449697901,-0.027457978355975188,0.6154224737740679,0.16189659183435967,3.515831351574129e-30,0.8424549153995614
channel_401818,0.005003451479158271,0.15785939059022192,0.588885865744391,0.09467467938196261,0.0,0.8424549153995614
channel_401846,0.0016499274104134613,-0.0056412618005986515,0.6081132648136733,0.04498253783908801,0.0,0.8424549153995614
channel_401847,0.0021168626193507943,-0.004087036610637806,0.6477056500244773,0.23116333392982658,0.0,0.8424549153995614
channel_401891,0.0018680256412116937,0.06823240463581237,0.678132410817885,0.2788600352744861,0.0,0.8424549153995614
channel_401892,0.0021222818098573654,0.017230792846726573,0.6962259470532066,0.04592566380003904,0.0,0.8424549153995614
channel_401907,0.0014168792517006805,-0.0036073374779338474,0.5937422500286849,0.10504561166294757,0.0,0.8424549153995614
channel_401909,0.004900173185635394,-0.000594826924552927,0.9050787858376883,0.00023948096383152873,0.0,0.8424549153995614
channel_401927,0.004323683265617482,-0.007253050886484036,0.6808263500495627,0.0343407551471675,0.0,0.8424549153995614
channel_401937,0.005829170820911933,-0.02454140762913498,0.5837265192809302,0.07716847936290205,0.0,0.8424549153995614
channel_401938,0.0015246454224494763,-0.02816793307237697,0.6579047817848489,0.04602317251619281,0.0,0.8424549153995614
channel_401943,0.0025788691626512754,0.06811727684396351,0.4497010573787319,0.0684455750134303,0.0,0.8424549153995614
channel_401944,0.005966887791230609,0.008711336249904056,0.6602880570608788,0.05349678425659188,0.0,0.8424549153995614
channel_401949,0.001327629321925311,-0.05471448307621457,0.6248006708228585,0.11805426942728636,0.0,0.8424549153995614
channel_401958,0.003170828378913991,-0.36282523601197325,0.4719352087851776,0.13465342049180407,0.0,0.8424549153995614
channel_401959,0.002486792881303261,-0.06032696292885098,0.670086870452347,0.2646385278153477,0.0,0.8424549153995614
channel_401995,0.011002739077358846,-0.01503377081894236,0.5847919466142106,0.08885131669801372,0.0,0.8424549153995614
channel_401997,0.01779530688775404,0.3814375623608872,0.6231547281534942,0.08227035270824734,0.0,0.8424549153995614
channel_401998,0.006795642294378729,0.016837439557909284,0.6046011817287442,0.15728514919059533,0.0,0.8424549153995614
channel_401999,0.007055432081808989,-0.004067848645329664,0.5302208913540534,0.06782109650842372,0.0,0.8424549153995614
channel_402057,0.002370008112169323,0.011522373167549338,0.497981396950557,0.06610459461966123,0.0,0.8424549153995614
channel_402058,0.006742498969895992,0.03348299946273692,0.6635483352796616,0.2282375655337895,0.0,0.8424549153995614
channel_402059,0.005180083111424592,0.038030547240770485,0.6033704911477151,0.06995879638287772,0.0,0.8424549153995614
channel_402060,0.010597064931929894,0.014371786015810795,0.8281763389202748,0.2989752797338988,0.0,0.8424549153995614
channel_402061,0.01260284260050373,-0.015465500038375934,0.7291004480908233,0.22892684173849542,0.0,0.8424549153995614
channel_402062,0.005035504506622152,-0.02337094174533727,0.6730751838385737,0.05838126645790154,0.0,0.8424549153995614
channel_402068,0.005301643205460242,-0.01790237163251207,0.671993983932154,0.06884208730392471,0.0,0.8424549153995614
channel_402118,0.009021805120190346,0.05021490521145133,0.621731846554102,0.05645671568803701,0.0,0.8424549153995614
channel_402119,0.0007134761022346173,-0.03645713408550155,0.6052782380620962,0.22563127260352633,0.0,0.8424549153995614
channel_402120,0.001182621236704525,0.1400337708189423,0.5545397094075426,0.06550523384759799,0.0,0.8424549153995614
channel_402121,0.008187631362478503,0.14358354440095178,0.6037983002696818,0.05546883569113892,0.0,0.8424549153995614
channel_402122,0.0058020588881807335,0.00698441937216987,0.6429316139640939,0.05556952020787853,0.0,0.8424549153995614
channel_402282,0.00274814515932399,-0.29298104229027555,0.6384932901450233,0.28241964682979404,0.0,0.8424549153995614
channel_402283,0.0078107690703645314,-0.06148783482999465,0.6397890355554244,0.06167181331130012,0.0,0.8424549153995614
channel_402284,0.0009134684936036541,0.03751247217745024,0.6421957099509146,0.1882187046045335,0.0,0.8424549153995614
channel_402285,0.004945359246792339,0.02686315143142215,0.6114552742452123,0.0776406270289588,0.0,0.8424549153995614
channel_402286,0.0003349078548773041,0.01328766597589992,0.7071709172527438,0.13891988696426072,0.0,0.8424549153995614
channel_402287,0.0015820986447597524,0.7240962468339858,0.7470619718185024,0.17382604844229332,0.0,0.8424549153995614
channel_402288,0.0020842486607314916,-0.05341929541791385,0.5842256150969907,0.08704174981427781,0.0,0.8424549153995614
channel_402289,0.001235504930606282,0.315872284902909,0.6941958414782743,0.17638193201922225,0.0,0.8424549153995614
channel_402290,0.00348072982444957,-0.15828152582700128,0.7721108414029744,0.05487676362438554,0.0,0.8424549153995614
channel_402360,0.005083316858569262,-0.4021221889630824,0.623559437211036,0.42232320876055174,2.027924848556354e-30,0.8424549153995614
channel_402361,0.002141288682993803,-0.2711451377695909,0.570206269852187,0.20015453643024772,0.0,0.8424549153995614
channel_402362,0.0031436166777504895,-0.16102540486606798,0.7134306550657044,0.25031979411603555,0.0,0.8424549153995614
channel_402363,0.0011053778974133282,-0.025769437408857176,0.757732605943183,0.2637301228936786,0.0,0.8424549153995614
channel_402364,0.00040649609515406985,-0.060940977818712105,0.6045766962668836,0.1047977163453675,0.0,0.8424549153995614
channel_402365,0.0024323793745720597,-0.04969683014813109,0.5127193596297401,0.07481409665842909,0.0,0.8424549153995614
channel_402366,0.012114664574130903,-0.15711105994320362,0.6327434725164608,0.06151266668102462,0.0,0.8424549153995614
channel_402367,0.0036958532609371953,-0.664776652083813,0.5683745632570409,0.15958938882723406,0.0,0.8424549153995614
channel_402368,0.005429413482003735,-0.6342965691918029,0.7347922916538955,0.3355578965493735,0.0,0.8424549153995614
channel_402369,0.0013174130302885697,0.0014582853634199644,0.7630327178104592,0.39275958886370776,0.0,0.8424549153995614
channel_402370,0.0014237991083700858,0.013028628444239798,0.7315127242999393,0.38072066668347837,0.0,0.8424549153995614
channel_402371,0.0029874006346812462,-0.525874971218052,0.6341910258678782,0.2797127653606507,0.0,0.8424549153995614
channel_402372,0.001968643217753583,0.014621229564816929,0.5865892631432927,0.09563889569049444,0.0,0.8424549153995614
channel_402373,0.007470676095620351,-0.018900145828536385,0.5403616566222731,0.06335147627486559,0.0,0.8424549153995614
channel_402374,0.0020173215512219395,0.005967457210837357,0.5708228285471151,0.08092994676278842,0.0,0.8424549153995614
channel_403226,0.0019690805676969908,0.003703277304474728,0.5896415845346809,0.060315304405755055,0.0,0.8424549153995614
channel_403266,0.0014864344257551633,0.048027477166321386,0.6349986184720552,0.19676670108476435,0.0,0.8424549153995614
channel_403330,0.0034290243930172014,-0.14904252053112288,0.46314900670551507,0.12044389989758153,0.0,0.8424549153995614
channel_403402,0.004432109041767509,-0.034260112057717396,0.7994288770837793,0.2594419150757463,0.0,0.8424549153995614
channel_403403,0.0015389485474955559,0.04098549389822703,0.5489046811856112,0.11743597304577447,0.0,0.8424549153995614
channel_403405,0.001823874054192885,-0.1147440325427892,0.7155261331965168,0.10271625121820116,0.0,0.8424549153995614
channel_403407,0.005415719877961591,-0.0265369560211835,0.8274923902846135,0.27731987523665125,0.0,0.8424549153995614
channel_403410,0.007315616756477617,0.005679637731214937,0.7099696124965219,0.05237286390915874,0.0,0.8424549153995614
channel_403413,0.0015264268501292313,0.10557218512548927,0.6167307168630036,0.23952772411394196,0.0,0.8424549153995614
channel_403415,0.005367849755205969,0.005257502494435462,0.7913707455208706,0.29136362272000427,0.0,0.8424549153995614
channel_403420,0.0036921068522549052,-0.004950495049504955,0.6371860285001331,0.05427144548330998,0.0,0.8424549153995614
channel_404371,0.0013815156884921585,0.009440478931614038,0.5601988729838803,0.2601647086734411,0.0,0.8424549153995614
channel_404435,0.004133162273637245,-0.08348683705579857,0.5783733605996502,0.07054008159386749,0.0,0.8424549153995614
channel_404436,0.002871403607659368,-0.27613400874971217,0.4989198077194914,0.07113035515955812,0.0,0.8424549153995614
channel_404445,0.004191218361679833,-0.1517000537263029,0.5848714819120227,0.1177091224042408,0.0,0.8424549153995614
channel_404452,0.004120659179178764,0.09882761531967155,0.5254991363183594,0.10214783171810893,0.0,0.8424549153995614
channel_404453,0.002464609347901491,-0.0012951876583006672,0.6486073280655812,0.13185398485794342,0.0,0.8424549153995614
channel_404454,0.00472033109467746,0.02989484995011127,0.5834956666606137,0.023579836285750333,0.0,0.8424549153995614
channel_404462,0.00609127719278675,0.001343157571571163,0.855714438164771,0.41271847482635304,0.0,0.8424549153995614
channel_404463,0.08000000000000002,0.08728605418681412,0.4715032187973779,0.6039627717412908,7.653279347747541e-28,0.8424549153995614
channel_404522,0.007709089879448136,0.004202164402486774,0.5998434929709267,0.06378265168060238,0.0,0.8424549153995614
channel_404523,0.0028807932203996534,-0.0823931230332336,0.5790585052378718,0.07643183411040666,0.0,0.8424549153995614
